Device time,"Ambient air temperature (℃)","Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Control module voltage (V)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Fuel used (L)","Fuel used (total) (L)","Fuel used price (HRK)","Fuel used price (total) (HRK)","Instant engine power (based on acceleration) (kW)","Instant engine power (based on fuel consumption) (kW)","Instant engine torque (based on fuel consumption) (N⋅m)","Intake manifold absolute pressure (kPa)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
18-09-2020 18:24:27.220,,,16.2028475182624,,,,,2.88845401174168,,,,,,0.0101942147519337,2.24579577255298,0.101942147519337,23.08,,6.11294025375,55.8313354166085,,8.61,,,,,,
18-09-2020 18:24:27.431,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:27.632,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:27.838,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.59186694132906,,,
18-09-2020 18:24:28.039,,,16.2076009357808,,,,,2.89516354487,,,,,,0.0108530622141459,2.24645462001519,0.108530622141459,23.08,,6.12713988267857,55.8883482740185,,8.63,,,,,,
18-09-2020 18:24:28.146,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:28.190,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:28.233,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.56598764019226,,,
18-09-2020 18:24:28.277,,,16.2089641533959,,,,,2.86832541235672,,,,,,0.0110420109994409,2.24664356880049,0.110420109994409,23.08,,6.07034136696429,55.3702639331237,,8.55,,,,,,
18-09-2020 18:24:28.320,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:28.363,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:28.406,,,,,,,,,,,,,,,,,,,,,,,,1.84375,4.5459678034638,,,
18-09-2020 18:24:28.450,,,16.2099677517962,,,,,2.89516354487,,,,,,0.0111811147614388,2.24678267256249,0.111811147614388,23.08,,6.12713988267857,55.8883482740185,,8.63,,,,,,
18-09-2020 18:24:28.493,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:28.537,,,,,,,,,,,,,771,,,,,,,,,,,,,,,
18-09-2020 18:24:28.582,,,,,,,,,,,,,,,,,,,,,,,,1.84375,4.52594796673533,,,
18-09-2020 18:24:28.625,,,16.2109741182618,,,,,2.85826111266424,,,,,,0.0113206021911285,2.24692215999218,0.113206021911285,23.08,,6.04904192357143,55.1044181259039,,8.52,,,,,,
18-09-2020 18:24:28.665,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:28.708,,,,,,,,,,,,,771,,,,,,,,,,,,,,,
18-09-2020 18:24:28.752,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.56598764019226,,,
18-09-2020 18:24:28.796,,,16.2119427754095,,,,,2.83142298015096,,,,,,0.0114548629206039,2.24705642072165,0.114548629206039,23.08,,5.99224340785714,54.5870057491348,,8.44,,,,,,
18-09-2020 18:24:28.840,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:28.884,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:28.928,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.56110475318532,,,
18-09-2020 18:24:28.972,,,16.2128946032627,,,,,2.70058708414873,,,,,,0.0115867910256267,2.24718834882667,0.115867910256267,23.08,,5.71535064375,52.2000290480486,,8.05,,,,,,
18-09-2020 18:24:29.017,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:29.061,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:29.105,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.56598764019226,,,
18-09-2020 18:24:29.150,,,16.2138999049914,,,,,2.82135868045849,,,,,,0.0117261308774578,2.2473276886785,0.117261308774578,23.08,,5.97094396446429,54.53444028498,,8.41,,,,,,
18-09-2020 18:24:29.196,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:29.241,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:29.285,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.58649576562142,,,
18-09-2020 18:24:29.331,,,16.2148947481129,,,,,2.73748951635449,,,,,,0.0118640211139689,2.24746557891502,0.118640211139689,23.08,,5.79344860285714,52.8446027712619,,8.16,,,,,,
18-09-2020 18:24:29.374,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:29.474,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:29.518,,,,,,,,,,,,,,,,,,,,,,,,1.84375,4.52594796673533,,,
18-09-2020 18:24:29.559,,,16.2162024601728,,,,,2.85826111266424,,,,,,0.0120452765514864,2.24764683435253,0.120452765514864,23.08,,6.04904192357143,55.2477326073757,,8.52,,,,,,
18-09-2020 18:24:29.604,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:29.647,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:29.691,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.56110475318532,,,
18-09-2020 18:24:29.735,,,16.2172223905678,,,,,2.89516354487,,,,,,0.0121866440096915,2.24778820181074,0.121866440096915,23.08,,6.12713988267857,55.9610249297714,,8.63,,,,,,
18-09-2020 18:24:29.779,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:29.822,,,,,,,,,,,,,771,,,,,,,,,,,,,,,
18-09-2020 18:24:29.867,,,,,,,,,,,,,,,,,,,,,,,,1.83984375,4.50592813000687,,,
18-09-2020 18:24:29.914,,,16.2182408182664,,,,,2.83142298015096,,,,,,0.0123278031866555,2.2479293609877,0.123278031866555,23.08,,5.99224340785714,54.5870057491348,,8.44,,,,,,
18-09-2020 18:24:29.977,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:30.024,,,,,,,,,,,,,771,,,,,,,,,,,,,,,
18-09-2020 18:24:30.069,,,,,,,,,,,,,,,,,,,,,,,,1.84375,4.52594796673533,,,
18-09-2020 18:24:30.115,,,16.2194092569055,,,,,2.88845401174168,,,,,,0.0124897546308825,2.24809131243193,0.124897546308825,23.08,,6.11294025375,55.6865070497691,,8.61,,,,,,
18-09-2020 18:24:30.165,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:30.213,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:30.259,,,,,,,,,,,,,,,,,,,,,,,,1.85546875,4.63337148088808,,,
18-09-2020 18:24:30.304,,,16.2204629344477,,,,,2.79452054794521,,,,,,0.0126357996126177,2.24823735741366,0.126357996126177,23.08,,5.91414544875,54.0156822323286,,8.33,,,,,,
18-09-2020 18:24:30.348,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:30.394,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:30.438,,,,,,,,,,,,,,,,,,,,,,,,1.85546875,4.63874265659571,,,
18-09-2020 18:24:30.481,,,16.2214776195907,,,,,2.8783897120492,,,,,,0.0127764400526512,2.2483779978537,0.127764400526512,23.08,,6.09164081035714,55.6368011468643,,8.58,,,,,,
18-09-2020 18:24:30.523,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:30.567,,,,,,,,,,,,,771,,,,,,,,,,,,,,,
18-09-2020 18:24:30.611,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.61237506675822,,,
18-09-2020 18:24:30.655,,,16.2224784451389,,,,,2.85826111266424,,,,,,0.0129151594834591,2.24851671728451,0.129151594834591,23.08,,6.04904192357143,55.1044181259039,,8.52,,,,,,
18-09-2020 18:24:30.699,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:30.745,,,,,,,,,,,,,772,,,,,,,,,,,,,,,
18-09-2020 18:24:30.790,,,,,,,,,,,,,,,,,,,,,,,,1.85546875,4.61774624246586,,,
18-09-2020 18:24:30.835,,,16.2235329603508,,,,,2.91529214425496,,,,,,0.0130613205704035,2.24866287837145,0.130613205704035,23.08,,6.16973876946429,56.1311164220996,,8.69,,,,,,
18-09-2020 18:24:30.878,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:30.924,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:30.968,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.5459678034638,,,
18-09-2020 18:24:31.013,,,16.2245662003814,,,,,2.89516354487,,,,,,0.0132045328107353,2.24880609061178,0.132045328107353,23.08,,6.12713988267857,55.9610249297714,,8.63,,,,,,
18-09-2020 18:24:31.060,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:31.104,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:31.148,,,,,,,,,,,,,,,,,,,,,,,,1.84375,4.53083085374228,,,
18-09-2020 18:24:31.193,,,16.2255852976644,,,,,2.83142298015096,,,,,,0.0133457847954524,2.2489473425965,0.133457847954524,23.08,,5.99224340785714,54.7289745547243,,8.44,,,,,,
18-09-2020 18:24:31.258,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:31.301,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:31.517,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.59186694132906,,,
18-09-2020 18:24:31.786,,,16.2289776434046,,,,,2.85826111266424,,,,,,0.0138159808960954,2.24941753869714,0.138159808960954,23.08,,6.04904192357143,55.2477326073757,,8.52,,,,,,
18-09-2020 18:24:31.991,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:32.180,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:32.224,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.56598764019226,,,
18-09-2020 18:24:32.339,,,16.2321144659951,,,,,2.83142298015096,,,,,,0.0142507602091138,2.24985231801016,0.142507602091138,23.08,,5.99224340785714,54.6578979643935,,8.44,,,,,,
18-09-2020 18:24:32.383,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:32.428,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:32.471,,,,,,,,,,,,,,,,,,,,,,,,1.83984375,4.5205767910277,,,
18-09-2020 18:24:32.537,,,16.2332573169594,,,,,2.86832541235672,,,,,,0.0144091650735253,2.25001072287457,0.144091650735253,23.08,,6.07034136696429,55.44226687712,,8.55,,,,,,
18-09-2020 18:24:32.582,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:32.626,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:32.671,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.58161287861448,,,
18-09-2020 18:24:32.717,,,16.2342751119574,,,,,2.83142298015096,,,,,,0.0145502365550275,2.25015179435607,0.145502365550275,23.08,,5.99224340785714,54.7289745547243,,8.44,,,,,,
18-09-2020 18:24:32.766,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:32.813,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:32.856,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.57624170290684,,,
18-09-2020 18:24:32.901,,,16.235302817999,,,,,2.78445624825273,,,,,,0.0146926817567794,2.25029423955783,0.146926817567794,23.08,,5.89284600535714,53.7512503678277,,8.3,,,,,,
18-09-2020 18:24:32.944,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:32.987,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:33.031,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.56110475318532,,,
18-09-2020 18:24:33.077,,,16.2362971985928,,,,,2.81129438076601,,,,,,0.0148305078846333,2.25043206568568,0.148305078846333,23.08,,5.94964452107143,54.3399060152357,,8.38,,,,,,
18-09-2020 18:24:33.128,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:33.174,,,,,,,,,,,,,768,,,,,,,,,,,,,,,
18-09-2020 18:24:33.219,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.58161287861448,,,
18-09-2020 18:24:33.264,,,16.2373624791142,,,,,2.84819681297176,,,,,,0.0149781610973814,2.25057971889843,0.149781610973814,23.08,,6.02774248017857,55.1248821896336,,8.49,,,,,,
18-09-2020 18:24:33.309,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:33.353,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:33.397,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.596749828336,,,
18-09-2020 18:24:33.441,,,16.2383902866834,,,,,2.88845401174168,,,,,,0.015120620371354,2.2507221781724,0.15120620371354,23.08,,6.11294025375,55.7588271887947,,8.61,,,,,,
18-09-2020 18:24:33.488,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:33.532,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:33.576,,,,,,,,,,,,,,,,,,,,,,,,1.84375,4.5205767910277,,,
18-09-2020 18:24:33.620,,,16.2394047480207,,,,,2.84148727984344,,,,,,0.015261229790793,2.25086278759184,0.15261229790793,23.08,,6.01354285125,54.852179592229,,8.47,,,,,,
18-09-2020 18:24:33.664,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:33.708,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:33.751,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.56598764019226,,,
18-09-2020 18:24:33.817,,,16.2405317669264,,,,,2.84819681297176,,,,,,0.0154174402526326,2.25101899805368,0.154174402526326,23.08,,6.02774248017857,55.0531983376314,,8.49,,,,,,
18-09-2020 18:24:33.860,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:33.904,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:33.949,,,,,,,,,,,,,,,,,,,,,,,,1.84375,4.54108491645685,,,
18-09-2020 18:24:33.996,,,16.2415714237605,,,,,2.90522784456248,,,,,,0.0155615418940453,2.25116309969509,0.155615418940453,23.08,,6.14843932607143,56.1555591995157,,8.66,,,,,,
18-09-2020 18:24:34.065,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:34.111,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:34.156,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.60212100404364,,,
18-09-2020 18:24:34.201,,,16.2427038903364,,,,,2.74755381604697,,,,,,0.0157185074302488,2.2513200652313,0.157185074302488,23.08,,5.81474804625,53.1078556401886,,8.19,,,,,,
18-09-2020 18:24:34.246,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:34.290,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:34.333,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.61774624246586,,,
18-09-2020 18:24:34.375,,,16.2436661237066,,,,,2.75761811573945,,,,,,0.0158518777920045,2.25145343559305,0.158518777920045,23.08,,5.83604748964286,53.233166026933,,8.22,,,,,,
18-09-2020 18:24:34.420,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:34.463,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:34.507,,,,,,,,,,,,,,,,,,,,,,,,1.85546875,4.63874265659571,,,
18-09-2020 18:24:34.553,,,16.2446634572125,,,,,2.80458484763769,,,,,,0.0159901132082751,2.25159167100932,0.159901132082751,23.08,,5.93544489214286,54.2102165020729,,8.36,,,,,,
18-09-2020 18:24:34.598,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:34.716,,,,,,,,,,,,,771,,,,,,,,,,,,,,,
18-09-2020 18:24:34.761,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.5713588158999,,,
18-09-2020 18:24:34.804,,,16.2461151881027,,,,,2.88845401174168,,,,,,0.0161913303765725,2.25179288817762,0.161913303765725,23.08,,6.11294025375,55.6865070497691,,8.61,,,,,,
18-09-2020 18:24:34.845,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:34.887,,,,,,,,,,,,,768,,,,,,,,,,,,,,,
18-09-2020 18:24:34.931,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.61237506675822,,,
18-09-2020 18:24:34.974,,,16.2471030393688,,,,,2.89516354487,,,,,,0.0163282515069425,2.25192980930799,0.163282515069425,23.08,,6.12713988267857,56.0338908476487,,8.63,,,,,,
18-09-2020 18:24:35.016,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:35.064,,,,,,,,,,,,,772,,,,,,,,,,,,,,,
18-09-2020 18:24:35.107,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.58161287861448,,,
18-09-2020 18:24:35.149,,,16.2481295687109,,,,,2.92535644394744,,,,,,0.0164705336122449,2.25207209141329,0.164705336122449,23.08,,6.19103821285714,56.3248947296558,,8.72,,,,,,
18-09-2020 18:24:35.191,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:35.237,,,,,,,,,,,,,771,,,,,,,,,,,,,,,
18-09-2020 18:24:35.279,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.60749217975128,,,
18-09-2020 18:24:35.322,,,16.249099490391,,,,,2.79452054794521,,,,,,0.0166049696122449,2.25220652741329,0.166049696122449,23.08,,5.91414544875,53.8755637310774,,8.33,,,,,,
18-09-2020 18:24:35.339,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:35.384,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:35.401,,,,,,,,,,,,,,,,,,,,,,,,1.85546875,4.63337148088808,,,
18-09-2020 18:24:35.547,,,16.2503501362865,,,,,2.77439194856025,,,,,,0.0167783153937191,2.25237987319477,0.167783153937191,23.08,,5.87154656196429,53.62661369284,,8.27,,,,,,
18-09-2020 18:24:35.750,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:35.958,,,,,,,,,,,,,773,,,,,,,,,,,,,,,
18-09-2020 18:24:36.165,,,,,,,,,,,,,,,,,,,,,,,,1.84375,4.54108491645685,,,
18-09-2020 18:24:36.288,,,16.2546216176877,,,,,2.8783897120492,,,,,,0.017370364097661,2.25297192189871,0.17370364097661,23.08,,6.09164081035714,55.3489004940991,,8.58,,,,,,
18-09-2020 18:24:36.343,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:36.387,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:36.431,,,,,,,,,,,,,,,,,,,,,,,,1.85546875,4.63337148088808,,,
18-09-2020 18:24:36.475,,,16.255706694998,,,,,2.88845401174168,,,,,,0.017520761244432,2.25312231904548,0.17520761244432,23.08,,6.11294025375,55.7588271887947,,8.61,,,,,,
18-09-2020 18:24:36.518,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:36.562,,,,,,,,,,,,,773,,,,,,,,,,,,,,,
18-09-2020 18:24:36.605,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.61237506675822,,,
18-09-2020 18:24:36.648,,,16.2567132121443,,,,,2.90522784456248,,,,,,0.017660269559221,2.25326182736027,0.17660269559221,23.08,,6.14843932607143,55.8649741583798,,8.66,,,,,,
18-09-2020 18:24:36.690,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:36.734,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:36.778,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.61774624246586,,,
18-09-2020 18:24:36.822,,,16.2577352565239,,,,,2.92535644394744,,,,,,0.017801930026279,2.25340348782733,0.17801930026279,23.08,,6.19103821285714,56.5446277390042,,8.72,,,,,,
18-09-2020 18:24:36.867,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:36.911,,,,,,,,,,,,,768,,,,,,,,,,,,,,,
18-09-2020 18:24:36.953,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.58161287861448,,,
18-09-2020 18:24:36.997,,,16.258717653377,,,,,2.81129438076601,,,,,,0.0179380951477029,2.25353965294875,0.179380951477029,23.08,,5.94964452107143,54.4106611011931,,8.38,,,,,,
18-09-2020 18:24:37.039,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:37.083,,,,,,,,,,,,,771,,,,,,,,,,,,,,,
18-09-2020 18:24:37.128,,,,,,,,,,,,,,,,,,,,,,,,1.859375,4.6651102464332,,,
18-09-2020 18:24:37.171,,,16.2596814130167,,,,,2.76432764886777,,,,,,0.0180716770580561,2.2536732348591,0.180716770580561,23.08,,5.85024711857143,53.2934748072122,,8.24,,,,,,
18-09-2020 18:24:37.214,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:37.258,,,,,,,,,,,,,771,,,,,,,,,,,,,,,
18-09-2020 18:24:37.301,,,,,,,,,,,,,,,,,,,,,,,,1.85546875,4.64899671931029,,,
18-09-2020 18:24:37.345,,,16.2606472226059,,,,,2.75761811573945,,,,,,0.0182055431016681,2.25380710090272,0.182055431016681,23.08,,5.83604748964286,53.16412171302,,8.22,,,,,,
18-09-2020 18:24:37.389,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:37.432,,,,,,,,,,,,,772,,,,,,,,,,,,,,,
18-09-2020 18:24:37.474,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.58649576562142,,,
18-09-2020 18:24:37.517,,,16.2616101571223,,,,,2.80458484763769,,,,,,0.0183390106457926,2.25394056844684,0.183390106457926,23.08,,5.93544489214286,53.9995550389819,,8.36,,,,,,
18-09-2020 18:24:37.561,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:37.621,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:37.664,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.58161287861448,,,
18-09-2020 18:24:37.706,,,16.262678510231,,,,,2.82135868045849,,,,,,0.0184870897345075,2.25408864753555,0.184870897345075,23.08,,5.97094396446429,54.4636163365579,,8.41,,,,,,
18-09-2020 18:24:37.751,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:37.793,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:37.837,,,,,,,,,,,,,,,,,,,,,,,,1.84375,4.53571374074922,,,
18-09-2020 18:24:37.879,,,16.2636504917707,,,,,2.79452054794521,,,,,,0.0186218112413568,2.2542233690424,0.186218112413568,23.08,,5.91414544875,53.9455319956632,,8.33,,,,,,
18-09-2020 18:24:37.922,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:37.966,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:38.009,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.56110475318532,,,
18-09-2020 18:24:38.052,,,16.2646481555939,,,,,2.8783897120492,,,,,,0.018760092441245,2.25436165024229,0.18760092441245,23.08,,6.09164081035714,55.5645455609592,,8.58,,,,,,
18-09-2020 18:24:38.095,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:38.140,,,,,,,,,,,,,770,,,,,,,,,,,,,,,
18-09-2020 18:24:38.183,,,,,,,,,,,,,,,,,,,,,,,,1.8515625,4.596749828336,,,
18-09-2020 18:24:38.226,,,16.265644681028,,,,,2.86832541235672,,,,,,0.01889821585472,2.25449977365577,0.1889821585472,23.08,,6.07034136696429,55.3702639331237,,8.55,,,,,,
18-09-2020 18:24:38.269,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:38.313,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:38.356,,,,,,,,,,,,,,,,,,,,,,,,1.84375,4.5459678034638,,,
18-09-2020 18:24:38.399,,,16.2666469014447,,,,,2.8783897120492,,,,,,0.0190371286212841,2.25463868642233,0.190371286212841,23.08,,6.09164081035714,55.6368011468643,,8.58,,,,,,
18-09-2020 18:24:38.442,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:38.486,,,,,,,,,,,,,768,,,,,,,,,,,,,,,
18-09-2020 18:24:38.530,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.58161287861448,,,
18-09-2020 18:24:38.576,,,16.2676832291092,,,,,2.93206597707576,,,,,,0.0191807688231293,2.25478232662418,0.191807688231293,23.08,,6.20523784178571,56.7481119360892,,8.74,,,,,,
18-09-2020 18:24:38.621,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:38.665,,,,,,,,,,,,,771,,,,,,,,,,,,,,,
18-09-2020 18:24:38.711,,,,,,,,,,,,,,,,,,,,,,,,1.85546875,4.6226291294728,,,
18-09-2020 18:24:38.757,,,16.2687468220752,,,,,2.93206597707576,,,,,,0.0193281881322337,2.25492974593328,0.193281881322337,23.08,,6.20523784178571,56.5273021620188,,8.74,,,,,,
18-09-2020 18:24:38.806,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:38.853,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
18-09-2020 18:24:38.905,,,,,,,,,,,,,,,,,,,,,,,,1.84765625,4.56598764019226,,,
18-09-2020 18:24:38.950,,,16.2698251109133,,,,,2.78445624825273,,,,,,0.0194776443627807,2.25507920216383,0.194776443627807,23.08,,5.89284600535714,53.8211479625843,,8.3,,,,,,
18-09-2020 18:24:38.995,,,,0,,,,,,0,13.8605005695556,,,,,,,0,,,,,,,,0,0,
18-09-2020 18:24:39.041,,,,,,,,,,,,,769,,,,,,,,,,,,,,,
