Device time,"Average speed (km/h)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Intake manifold absolute pressure (kPa)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
19-09-2020 18:11:40.086,,1.85341666666667,,,,286.666666666667,,,
19-09-2020 18:11:40.105,,,,,2962,,,,
19-09-2020 18:11:40.171,36.5175842986059,,0.11569805675,0.11569805675,,,2.14332472445524,77,
19-09-2020 18:11:40.217,,1.80282843137255,,,,281.607843137255,,,
19-09-2020 18:11:40.263,,,,,2999,,,,
19-09-2020 18:11:40.309,37.0218939548915,,0.118705029361111,0.118705029361111,,,2.68255304625252,79,
19-09-2020 18:11:40.468,,1.83655392156863,,,,284.980392156863,,,
19-09-2020 18:11:40.515,,,,,3089,,,,
19-09-2020 18:11:40.562,37.9666171622464,,0.124406617111111,0.124406617111111,,,2.62537973492486,81,
19-09-2020 18:11:40.610,,1.81969117647059,,,,283.294117647059,,,
19-09-2020 18:11:40.656,,,,,3134,,,,
19-09-2020 18:11:40.700,38.4775173216735,,0.127560774444444,0.127560774444444,,,2.52690726664744,82,
19-09-2020 18:11:40.744,,1.75224019607843,,,,276.549019607843,,,
19-09-2020 18:11:40.790,,,,,3184,,,,
19-09-2020 18:11:40.835,38.9758776257346,,0.130675635333333,0.130675635333333,,,2.50762128799955,83,
19-09-2020 18:11:40.880,,1.80282843137255,,,,281.607843137255,,,
19-09-2020 18:11:40.926,,,,,3231,,,,
19-09-2020 18:11:40.971,39.4884059575032,,0.133885048805556,0.133885048805556,,,2.5145299599204,85,
19-09-2020 18:11:41.019,,1.75224019607843,,,,276.549019607843,,,
19-09-2020 18:11:41.063,,,,,3277,,,,
19-09-2020 18:11:41.131,40.0908627355576,,0.137711391861111,0.137711391861111,,,2.4385513826479,86,
19-09-2020 18:11:41.177,,1.73537745098039,,,,274.862745098039,,,
19-09-2020 18:11:41.226,,,,,3324,,,,
19-09-2020 18:11:41.271,40.6151055106787,,0.141088990444444,0.141088990444444,,,2.43303774065858,87,
19-09-2020 18:11:41.317,,1.71851470588235,,,,273.176470588235,,,
19-09-2020 18:11:41.472,,,,,3366,,,,
19-09-2020 18:11:41.675,42.1601821695426,,0.151186417944444,0.151186417944444,,,2.31733408801622,90,
19-09-2020 18:11:41.876,,1.68478921568627,,,,269.803921568627,,,
19-09-2020 18:11:42.082,,,,,3547,,,,
19-09-2020 18:11:42.237,44.3236067483232,,0.165866651222222,0.165866651222222,,,1.97501011797683,94,
19-09-2020 18:11:42.286,,1.66792647058824,,,,268.117647058824,,,
19-09-2020 18:11:42.333,,,,,3653,,,,
